session_id,worker_id,device_id,camera_track_id,camera_id,baseline_activity,baseline_confidence,stgcn_activity,stgcn_confidence,gru_activity,gru_confidence,vision_timestamp,android_timestamp,backend_receive_time,mobile_backend_receive_time,vision_age_ms,mobile_age_ms,source_time_delta_ms,mobile_missing,mobile_stale,connection_state,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,gps_latitude,gps_longitude,gps_accuracy_m,gps_zone,gps_missing
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6158708525977372,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:05.646905Z,,2026-08-17T11:22:05.667947Z,,21.042,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6043839541059207,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:05.872778Z,,2026-08-17T11:22:05.891483Z,,18.705,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6096967651739148,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:06.100320Z,,2026-08-17T11:22:06.120076Z,,19.756,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6143378971386725,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:06.209619Z,,2026-08-17T11:22:06.230020Z,,20.401,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6139962256879121,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:06.329608Z,,2026-08-17T11:22:06.351939Z,,22.331,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6145836102853083,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:06.546819Z,,2026-08-17T11:22:06.581926Z,,35.107,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6117181691332654,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:06.756888Z,,2026-08-17T11:22:06.775624Z,,18.736,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6150875648303844,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:06.955235Z,,2026-08-17T11:22:06.974435Z,,19.2,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6141555063745752,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:07.176815Z,,2026-08-17T11:22:07.199980Z,,23.165,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:07.356947Z,,2026-08-17T11:22:07.376084Z,,19.137,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6216549402175784,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:07.577310Z,,2026-08-17T11:22:07.625974Z,,48.664,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6339191284100719,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:07.770352Z,,2026-08-17T11:22:07.790192Z,,19.84,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6516820388368046,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:07.945074Z,,2026-08-17T11:22:07.963630Z,,18.556,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.659871355528523,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:08.087572Z,,2026-08-17T11:22:08.170550Z,,82.978,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6771794838405358,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:08.271509Z,,2026-08-17T11:22:08.292108Z,,20.599,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6931750797938672,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:08.446315Z,,2026-08-17T11:22:08.465886Z,,19.571,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6953971431067335,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:08.636778Z,,2026-08-17T11:22:08.675991Z,,39.213,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7024643339293803,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:08.933593Z,,2026-08-17T11:22:08.954037Z,,20.444,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.7033997318213565,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:09.047429Z,,2026-08-17T11:22:09.068010Z,,20.581,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.699708889044495,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:09.171701Z,,2026-08-17T11:22:09.200068Z,,28.367,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6915404811479056,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:09.342582Z,,2026-08-17T11:22:09.362500Z,,19.918,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6825180117979838,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:09.524156Z,,2026-08-17T11:22:09.552055Z,,27.899,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.67009998733726,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:09.703732Z,,2026-08-17T11:22:09.724044Z,,20.312,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6509234072556389,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:09.877184Z,,2026-08-17T11:22:09.896072Z,,18.888,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6288856061571618,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:10.067392Z,,2026-08-17T11:22:10.087004Z,,19.612,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6217121040559549,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:10.169552Z,,2026-08-17T11:22:10.248773Z,,79.221,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6171702148741748,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:10.383806Z,,2026-08-17T11:22:10.404510Z,,20.704,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:10.556167Z,,2026-08-17T11:22:10.766242Z,,210.075,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:10.877502Z,,2026-08-17T11:22:10.898076Z,,20.574,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:10.985754Z,,2026-08-17T11:22:11.006008Z,,20.254,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.6050660577683127,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:11.151367Z,,2026-08-17T11:22:11.171649Z,,20.282,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.6,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:11.322047Z,,2026-08-17T11:22:11.342096Z,,20.049,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6040234671425262,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:11.549297Z,,2026-08-17T11:22:11.570075Z,,20.778,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6043309904670652,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:11.676994Z,,2026-08-17T11:22:11.699537Z,,22.543,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6066366354011701,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:11.784647Z,,2026-08-17T11:22:11.820121Z,,35.474,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6289998543209839,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:11.953067Z,,2026-08-17T11:22:11.972132Z,,19.065,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6370631637696694,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:12.134250Z,,2026-08-17T11:22:12.214124Z,,79.874,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6414252826820773,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:12.240456Z,,2026-08-17T11:22:12.362744Z,,122.288,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6415739243114937,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:12.540343Z,,2026-08-17T11:22:12.562180Z,,21.837,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6453423604118115,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:12.643893Z,,2026-08-17T11:22:12.665151Z,,21.258,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6373735590212419,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:12.816718Z,,2026-08-17T11:22:12.870011Z,,53.293,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6326419509849842,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:13.174160Z,,2026-08-17T11:22:13.193558Z,,19.398,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6345963254018566,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:13.400235Z,,2026-08-17T11:22:13.420110Z,,19.875,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6323726365625073,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:13.516002Z,,2026-08-17T11:22:13.539856Z,,23.854,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6237689124020227,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:13.661440Z,,2026-08-17T11:22:13.682079Z,,20.639,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.6304509825789323,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:13.858851Z,,2026-08-17T11:22:13.919983Z,,61.132,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:14.169171Z,,2026-08-17T11:22:14.188088Z,,18.917,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,carrying,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:14.356102Z,,2026-08-17T11:22:14.442076Z,,85.974,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:14.705499Z,,2026-08-17T11:22:14.724622Z,,19.123,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:14.864579Z,,2026-08-17T11:22:14.968175Z,,103.596,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:15.079677Z,,2026-08-17T11:22:15.100213Z,,20.536,,,True,True,missing,,,,,,,,,,,True
session-20260817T112200Z-36d491f0,worker01,,10,esp32_cam_01,standing,0.75,idle,0.7659085988998413,idle,0.6575295329093933,2026-08-17T11:22:15.289638Z,,2026-08-17T11:22:15.308920Z,,19.282,,,True,True,missing,,,,,,,,,,,True
