timestamp,frame,track_id,raw_activity,smoothed_activity,confidence,velocity,ankle_motion,torso_angle,knee_angle
1786653865.352103,960,1,bending,walking,0.7192864788986295,0.19686043591094682,0.16681763979227568,43.15718873391777,158.07943214389132
1786653865.3896983,961,1,bending,walking,0.837831730279294,0.19855946720858983,0.1939128940800089,50.26990381675764,156.97013322348448
1786653865.4278276,962,1,bending,walking,0.9518696204533724,0.2153262761631244,0.21145864475944087,57.112177227202345,154.830050369988
1786653865.461684,963,1,bending,bending,1.0,0.2393887452166846,0.2647970870431722,64.08761462992479,151.34814977013747
1786653865.5635517,964,1,bending,bending,1.0,0.2463190980641463,0.28199196543683935,68.56935100978862,150.25005039674122
1786653865.6084454,965,1,bending,bending,1.0,0.23524196277087953,0.3204248295341571,68.53275129295312,149.33443436832175
1786653865.6585114,966,1,bending,bending,1.0,0.21418395259778764,0.3197754169194735,66.17764276817621,147.52328060591367
1786653865.6959944,967,1,bending,bending,1.0,0.16020526713586325,0.2980205368294108,62.2453112823077,146.38923944225826
1786653865.7276735,968,1,bending,bending,0.9393188824147628,0.16963604533501087,0.2874164720506104,56.359132944885765,148.70844679071263
1786653865.7750437,969,1,bending,bending,0.8233385386920273,0.15630620578159257,0.2693593033826353,49.40031232152164,149.4369598114086
1786653865.8128443,970,1,bending,bending,0.6959080974614905,0.15906671211241602,0.23885215436010288,41.75448584768943,151.06529213610756
1786653865.8652916,971,1,walking,bending,1.0,0.13198947041233114,0.20963845585688623,34.28562229015068,150.72838791791966
1786653865.899091,972,1,walking,bending,0.8168646194141237,0.10780644476274248,0.14703563149454224,26.83054142141134,152.77374661985246
1786653865.9648447,973,1,walking,bending,0.6719892853630031,0.1077063493631018,0.12095807136534055,18.713658565891386,155.50890325595202
1786653866.0255575,974,1,walking,bending,0.6,0.10227966699799777,0.06732645148832989,12.773568721927493,156.02420863173379
1786653866.0693917,975,1,walking,walking,0.6,0.10809873043659539,0.04794267369075181,10.2173016487545,156.70956571618902
1786653866.1389625,976,1,walking,walking,0.6,0.11845695044319766,0.0635894157989173,9.145936604331991,155.90715123415993
1786653866.206727,977,1,walking,walking,0.6,0.09713073105302149,0.07412746522274487,8.072147399540304,155.65587277627435
1786653866.2436802,978,1,walking,walking,0.6,0.08268507644108464,0.0693053733103074,7.250199891264377,153.637312509185
1786653866.2770498,979,1,walking,walking,0.6,0.08717172450307403,0.08682222201333627,6.233549556216601,155.41729042457868
1786653866.3138502,980,1,walking,walking,0.6935535514191851,0.11557057294001126,0.12483963925545331,5.48728313282774,156.53374437531227
