timestamp,frame,track_id,raw_activity,smoothed_activity,confidence,velocity,ankle_motion,torso_angle,knee_angle
1786425218.4646018,76,1,standing,standing,0.75,0.0,0.0,5.303236155585448,174.64765902549044
1786425218.5245695,77,1,walking,walking,1.0,0.15507795422633033,0.5182705625415571,6.786332130844773,174.34601771756257
1786425218.6234028,78,1,walking,walking,1.0,0.13415521502629368,0.27012213161161575,6.658184588631804,168.4872911805887
1786425218.6742167,79,1,walking,walking,1.0,0.12555817343702536,0.20364846039442522,6.9463779307773885,164.3227573795197
1786425218.7329073,80,1,walking,walking,1.0,0.13026629584611402,0.2304803802968825,6.368294009526492,158.13179823434032
1786425218.7848244,81,1,walking,walking,1.0,0.11928653220275724,0.23076779143522938,6.5931589695561295,155.76233385957153
1786425218.8893924,82,1,walking,walking,1.0,0.11403175522152514,0.22425287772722022,6.634197030019778,155.65509427386468
1786425218.923587,83,1,walking,walking,1.0,0.10898985658942666,0.21191046102454525,6.742073335632613,156.94221939730306
1786425218.9762537,84,1,walking,walking,1.0,0.10891255332130093,0.18685166545477588,7.054629256859146,157.8788370575617
1786425219.0110524,85,1,walking,walking,0.9706990423639009,0.11001459359812575,0.17472582762550215,7.241296496617397,158.15605332556586
1786425219.044472,86,1,walking,walking,0.7114480405936274,0.1034946332148338,0.12806064730685293,7.667860029171452,156.4109538028615
1786425219.0773373,87,1,walking,walking,0.7663325184655756,0.10107811263308059,0.1379398533238036,7.9180077556686275,154.29859173724793
1786425219.11534,88,1,walking,walking,0.8320772550622118,0.09383366112005835,0.1497739059111981,8.481743174410342,154.70684659816385
1786425219.170242,89,1,walking,walking,0.7294399441168508,0.08645530050710058,0.13129918994103315,8.871682603435216,155.7267805042955
1786425219.2094676,90,1,walking,walking,0.6566940048985956,0.0856264602035862,0.11820492088174721,9.665666117068803,158.853197614587
1786425219.2594836,91,1,walking,walking,0.6,0.0862289185124625,0.10014463663876759,9.966707753301893,161.1145203497204
1786425219.2978864,92,1,walking,walking,0.6,0.08818821592298301,0.09186995551961565,10.334396377256159,162.36633510521557
1786425219.3301418,93,1,walking,walking,0.6,0.0831165994220845,0.10283605681131051,10.984373457193655,161.07277680292896
1786425219.3827224,94,1,walking,walking,0.6,0.0777394608380077,0.10737176682756225,11.467675624727367,158.25702029209083
1786425219.4519048,95,1,walking,walking,0.6517219371544686,0.07289399281113856,0.11730994868780435,12.190739530746296,155.64745345170866
1786425219.4831898,96,1,walking,walking,0.6323371764032616,0.06560709542079435,0.11382069175258709,13.274915884965296,154.34407748140453
1786425219.6372252,97,1,walking,walking,0.6,0.06382092595707994,0.10156686050470448,14.973357458257578,155.114774559703
1786425219.683793,98,1,walking,walking,0.6,0.06625683839040854,0.09607470915365295,17.157721026626966,155.73337433909202
1786425219.7163079,99,1,walking,walking,0.6,0.07042875653053758,0.0878579045776564,20.907830991093988,155.2677385357452
1786425219.7688384,100,1,walking,walking,0.6,0.07606729077648411,0.08779583569863668,25.910304206160095,153.177640737199
1786425219.8021493,101,1,walking,walking,0.6,0.08503929921587082,0.08487031234032996,31.688184332140395,149.55945544729167
1786425219.8533638,102,1,bending,walking,0.635632199888732,0.09023973985397162,0.07443422199018475,38.13793199332392,145.53653163361665
1786425219.8839846,103,1,bending,walking,0.745999891045224,0.09091554220471469,0.06586045460324658,44.75999346271344,142.85184669428108
1786425219.9164824,104,1,bending,walking,0.8638817946021548,0.09358965982686789,0.05038592710364855,51.83290767612929,141.19417351571317
1786425219.9710898,105,1,bending,walking,0.980903138989355,0.09355509568162965,0.058920226487251606,58.8541883393613,139.97658333380164
