frame_index,wall_ms,preprocess_ms,inference_ms,postprocess_ms
11,95.3008830001636,2.065878998109838,91.77399700274691,0.28951899730600417
12,83.0331090000982,1.1736719970940612,80.47748700118973,0.30592799885198474
13,87.85275799891679,1.640192000195384,85.01513600276667,0.2995750000991393
14,89.02830100123538,2.1007499999541324,85.55163799974252,0.30137100111460313
15,83.70079700034694,2.214193998952396,80.38117199976114,0.28853800176875666
16,92.83940900058951,1.1484860006021336,90.55549199911184,0.27992700051981956
17,86.50175399816362,1.0221699994872324,83.42831399932038,0.28525999732664786
18,89.65033999993466,0.9633010013203602,86.09067700308515,0.2819459987222217
19,82.2290130017791,2.786641001875978,78.33764499810059,0.2959459998237435
20,84.03794599871617,2.0734169993374962,80.79026599807548,0.2919450016634073
21,86.5653460023168,1.1610229994403198,84.12952099752147,0.2925750013673678
22,79.356704998645,1.1041340003430378,77.12373200047296,0.27107500136480667
23,83.38285100035137,0.9502630018687341,79.47822300047847,0.28403800024534576
24,85.16665500064846,0.922930001252098,81.70478800093406,0.28368700077407993
25,82.97768299962627,1.0272260005876888,79.57337200059555,0.2797419983835425
26,81.51184300004388,1.0640779983077664,79.3338709991076,0.26902000172412954
27,79.60855700002867,1.010208001389401,77.41428899680614,0.33455700031481683
28,83.23675800056662,2.2763619999750517,79.64426100079436,0.376575997506734
29,88.48446499905549,1.1951160013268236,83.94913100346457,0.2923339998233132
30,83.47703699837439,1.1036530013370793,81.19163899755222,0.30763000177103095
31,88.99363400269067,1.005523001367692,86.82001399938599,0.30137100111460313
32,84.88848699926166,1.0988009998982307,82.62860700051533,0.29951999749755487
33,91.24847699786187,1.1119310001959093,88.86283700121567,0.29407499823719263
34,86.08973300215439,0.9476150007685646,83.21290599997155,0.31326099997386336
35,79.96415099842125,0.9965410026779864,77.8223280030943,0.2800570000545122
36,86.28960400164942,0.9456150000914931,82.40651400046772,0.2697409981919918
37,83.8062609982444,1.0210220025328454,81.67551099904813,0.27581600079429336
38,84.15281700217747,1.0483559999556746,81.98540100056562,0.2748709994193632
39,81.25576800011913,1.1282460000074934,78.86470300218207,0.3613720000430476
40,80.57882099819835,1.072060000296915,78.26875600221683,0.2975750030600466
41,84.04672400138224,1.2274309992790222,78.91623999967123,0.2784270000120159
42,79.26788899931125,1.0289489982824307,77.07778700205381,0.35140900217811577
43,88.52918800039333,0.9512069991615135,85.40596999955596,0.30551900272257626
44,84.30511400001706,1.070375001290813,82.05042000190588,0.30790800155955367
45,84.46741199804819,0.9997080014727544,82.30353199905949,0.31407500136992894
46,97.88124500119011,1.1108200014859904,95.54427200055216,0.2737790018727537
47,84.9698019992502,1.1525419977260754,82.6432180001575,0.32437199843116105
48,83.39124000121956,0.9209490017383359,79.70385400039959,0.27288999990560114
49,83.45598099913332,2.963826998893637,78.96661099948687,0.2748160004557576
50,81.90825299971038,1.0478190015419386,79.64527999865822,0.34994599991478026
51,84.70824500182061,1.9067489993176423,81.40641700083506,0.2985380015161354
52,79.24883399755345,1.0522640004637651,77.06906500243349,0.28829700022470206
53,84.48807800232316,1.2322090005909558,82.1614939995925,0.2702050005609635
54,79.95200299774297,1.056727000104729,77.72262400249019,0.30887199682183564
55,79.39726000040537,1.0677819991542492,77.15369499783264,0.27405699802329764
56,87.65262900124071,0.9639109994168393,85.53904500149656,0.3210379982192535
57,82.15392000056454,1.1564129999896977,79.79500300280051,0.32359399847337045
58,90.13748999859672,1.0056899991468526,87.0862740011944,0.29216700204415247
