frame_index,wall_ms,preprocess_ms,inference_ms,postprocess_ms
11,22.30376899751718,1.9300830026622862,18.294231998879695,1.1532649987202603
12,20.65711300019757,2.288028998009395,15.358014999947045,1.4684699999634176
13,20.505001000856282,2.3653630014450755,15.77179400192108,1.4274880013545044
14,20.242907001374988,2.1912320007686503,15.570904000924202,1.5932850001263432
15,20.025294998049503,2.089860998239601,15.578237998852273,1.4715990000695456
16,20.678631000919268,1.8303969991393387,15.282958000170765,1.4399139981833287
17,19.570348998968257,1.9077309989370406,15.40940400082036,1.2665800022659823
18,33.55711599942879,1.0796710012073163,29.036059000645764,1.407636002113577
19,21.50463500220212,1.0410790018795524,18.710899999859976,0.9057630013558082
20,21.28761600033613,1.1845240005641244,18.211398000858026,0.9848930021689739
21,19.032050000532763,1.019134000671329,14.395491998584475,1.3057650030532386
22,19.566440998460166,1.0236899979645386,15.48394099881989,0.8864299998094793
23,33.07763200064073,1.185876000818098,29.74646900111111,1.067560999217676
24,87.53793700088863,1.3357650022953749,84.22586600136128,1.087042001017835
25,36.73877899927902,1.3269880000734702,30.81658500013873,1.0809870000230148
26,25.899413998558884,1.810934001696296,22.18071300012525,1.0090229989145882
27,70.86912000158918,1.2825619996874593,67.79258800088428,0.8889860000635963
28,20.243740000296384,1.9763239979511127,16.01383199886186,1.415691996953683
29,20.916965997457737,1.7729530009091832,15.297494999686023,1.4408030001504812
30,20.266704003006453,2.6906610000878572,15.503033999266336,1.228857996466104
31,20.421166998858098,1.8304719997104257,15.687627001170767,1.5241180008160882
32,57.10794599872315,2.142936002201168,52.805425999395084,1.1927279992960393
33,26.357878999988316,1.936915999976918,22.150767003040528,1.0315229992556851
34,18.91092000005301,1.2155240001447964,15.864924000197789,0.9485600021434948
35,29.567708999820752,1.6171370007214136,26.11576699928264,0.8991520007839426
36,19.471162999252556,1.8497310011298396,15.782498001499334,0.9414299966010731
37,26.44528700329829,1.1187830023118295,23.175809998065233,1.1867089997394942
38,94.4520979974186,2.6887899985013064,89.76648400130216,1.1841720006486867
39,21.773970001959242,1.1475419996713754,17.1261890027381,2.4998079970828258
40,22.50993599955109,2.3556400010420475,17.69126599901938,1.4350249985000119
41,26.44200899885618,3.0176800028129946,20.975373998226132,1.5276929989340715
42,19.87049799936358,1.2250990002939943,15.732553001726046,1.0362089997215662
43,19.004458001290914,1.205395001306897,15.808591000677552,0.9761520013853442
44,33.15263200056506,2.5897900013660546,28.220722000696696,1.4517839990730863
45,33.117410999693675,2.1851589990546927,28.04398000080255,0.9451900004933123
46,20.772076000866946,1.2332279984548222,17.665081002633087,0.9912640016409568
47,19.733200999326073,1.876287002232857,15.69868300066446,1.2003009978798218
48,18.56190000034985,1.1621350022323895,15.634535000572214,0.9198369989462662
49,20.290110998757882,2.609642000606982,14.950975000829203,0.9865409992926288
50,19.595477999246214,1.2035609979648143,16.61394600159838,0.9378369977639522
51,20.136481001827633,2.183843000238994,15.058715998748085,1.943250001204433
52,20.64742799848318,1.9534160019247793,16.59348300017882,1.2229499989189208
53,110.02468700098689,3.264532999310177,104.93618300097296,0.9017820011649746
54,20.37187099995208,2.5653640004748013,15.54273799774819,1.394784001604421
55,24.128925000695745,1.9172120009898208,19.659034001961118,1.5845070010982454
56,24.853001999872504,1.5408219987875782,21.422413003165275,0.9778200001164805
57,19.97325800039107,1.6603779986326117,15.462718998605851,1.1902830010512844
58,28.75972299807472,1.079263998690294,25.063521999982186,0.9405780001543462
59,72.10542200118653,2.233454000815982,67.57138299872167,1.172116997622652
60,19.443477998720482,1.2378569990687538,16.150389001268195,1.1586719992919825
61,30.116100002487656,1.316246998612769,24.099942998873303,0.9223929992003832
62,18.63725200018962,1.21687600039877,15.473274001124082,1.0719310012063943
63,18.4858249995159,0.9925050035235472,15.665683000406716,0.9011340007418767
64,19.13630999843008,1.3110239997331519,15.591811999911442,0.8887449985195417
65,20.18061000126181,2.8555310018418822,15.576922996842768,0.8659669983899221
